150|9|ona@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
151|6|jo@uchicago.edu|true|Assignment-related questions|I'm having difficulty loading data to my tables from a file. MySQL repeatedly throws a 'file not found' error despite the fact that I am providing a valid directory for a .dat file. Even with the absolute path to the data file, it refuses to load.
152|5|jackub@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
153|6|carroll@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
154|7|mathilde@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
155|1|anglea@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
156|0|trula@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
157|4|sandy@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
158|2|amiee@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
159|7|jonas@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
160|2|noelle@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
161|7|maragaret@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
162|4|kai@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
163|6|deborah@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
164|5|providencia@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
165|2|charlotte@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
166|1|dick@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
167|3|jenine@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
168|6|madelyn@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
169|1|elfriede@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
170|8|dionna@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
171|4|loren@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
172|2|ernestina@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
173|9|elna@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
174|8|renee@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
175|5|ike@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
176|0|jenine@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
177|1|elmira@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
178|4|jo@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
179|0|bula@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
180|4|darcy@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
181|7|carma@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
182|4|latina@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
183|8|keesha@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
184|2|milissa@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
185|8|nguyet@uchicago.edu|true|Assignment-related questions|I'm having difficulty loading data to my tables from a file. MySQL repeatedly throws a 'file not found' error despite the fact that I am providing a valid directory for a .dat file. Even with the absolute path to the data file, it refuses to load.
186|7|andrew@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
187|7|portia@uchicago.edu|true|Assignment-related questions|I'm having difficulty loading data to my tables from a file. MySQL repeatedly throws a 'file not found' error despite the fact that I am providing a valid directory for a .dat file. Even with the absolute path to the data file, it refuses to load.
188|1|sharan@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
189|0|romaine@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
190|1|robin@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
191|4|nu@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
192|7|jaquelyn@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
193|8|susana@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
194|5|beula@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
195|8|mana@uchicago.edu|true|Access Denial when Reading Data|last two weeks it's been due at Midnight the night before class. I noticed the due date is 5:00 today.
196|2|betsey@uchicago.edu|true|When is the Gradiance HW due tim|Anh recommended that certain relationships & entity sets be considered weak entities in a revised ERD for my final project. Will this change the tables I create in MySQL? If so, how?
197|3|cammie@uchicago.edu|true|MySQL Load Data Error|I'm trying to give MySQL Workbench a go - it seems to have quite a few nice features to help with modeling and SQL scripting - but I'm having issues connecting to our MySQL server with the instructions available on Canvas. The application itself is running fine - just won't connect.
198|6|ida@uchicago.edu|true|Weak entities and relationships in MySQL|Just a friendly reminder that if you have any question regarding your submitted assignments after receiving your grades, please post your questions here on Piazza (you can make it either public or private to Instructors).
199|7|bibi@uchicago.edu|true|Assignment-related questions|I'm having difficulty loading data to my tables from a file. MySQL repeatedly throws a 'file not found' error despite the fact that I am providing a valid directory for a .dat file. Even with the absolute path to the data file, it refuses to load.
